"address","lat","long"
"CR 22 CL 53C, Barranquilla, Colombia",10.9688850333769,-74.7995849302037
"CL 110 CR 85, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CALLE 36 CRA 35, Barranquilla, Colombia",10.9858825778283,-74.778927428011
"VIA 40 CL 58, Barranquilla, Colombia",11.0039466982862,-74.787167443624
"CR 34 CL 72, Barranquilla, Colombia",10.9816661675607,-74.8134073158079
"CL 47B CR 20, Barranquilla, Colombia",10.9628481888034,-74.7968790729618
"DIAGONAL 5 CRA 13, Barranquilla, Colombia",10.9541493977981,-74.7709793034419
"CL 30 CR 3E, Barranquilla, Colombia",10.941228944223,-74.7831989516179
"CL 110 CR 46, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CL 75 CR 47, Barranquilla, Colombia",10.9972400479006,-74.8082999302113
"VIA 40 CL 69, Barranquilla, Colombia",11.0063603652041,-74.7896119740801
"CR 59 CL 68, Barranquilla, Colombia",10.9998750248923,-74.7961249224824
"CALLE 110 CRA 6, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CL 45 CR 36, Barranquilla, Colombia",10.9791019610057,-74.7871752551889
"CL 45 CR 41 Y 43, Barranquilla, Colombia",10.9826288212114,-74.7865090505286
"CR 38 CL 17, Barranquilla, Colombia",10.9755700412093,-74.7757498988769
"CL 75 CR 45 ESQUINA, Barranquilla, Colombia",10.9285800000001,-74.81062
"CRA 38 CALLE 45, Barranquilla, Colombia",10.9780006930997,-74.7875011132527
"CALLE 17 CRA 35, Barranquilla, Colombia",11.0328423189408,-74.8679644373507
"CL 79 CR 44, Barranquilla, Colombia",10.9968800451592,-74.8127299336776
"CALLE 100 CRA 42F, Barranquilla, Colombia",10.9995143421764,-74.8408288966301
"CR 15 CL 26, Barranquilla, Colombia",10.9523616862262,-74.7816381081756
"CL 74 CR 41C, Barranquilla, Colombia",10.9916950417644,-74.8100449167239
"CL 30 CR 21B, Barranquilla, Colombia",10.9588275206676,-74.7851674058372
"CALLE 56 CRA 10, Barranquilla, Colombia",10.9679303224285,-74.800991417165
"CL 84 CR 56, Barranquilla, Colombia",11.0090650483077,-74.8135899169434
"CR 33 53C 16, Barranquilla, Colombia",10.977675505318,-74.7951588626403
"CL 30 CR 8, Barranquilla, Colombia",10.9473325057984,-74.784946565381
"CR 21B CL 51, Barranquilla, Colombia",10.9670775525045,-74.7974407492988
"CL 68 CR 41 Y 42, Barranquilla, Colombia",10.9869447834547,-74.8029502914858
"CR 32 55 36, Barranquilla, Colombia",10.9778611366739,-74.7980456781398
"CL 76 CR 45, Barranquilla, Colombia",10.9964100299386,-74.8102849325213
"CL 79 CR 49B Y 49C, Barranquilla, Colombia",10.9997591048024,-74.8112277248127
"CRA 38 CALLE 43, Barranquilla, Colombia",10.9867460079292,-74.7797601531169
"CRA 45 CALLE 84, Barranquilla, Colombia",10.9178588948944,-74.8213953396045
"CR 8H CL 43, Barranquilla, Colombia",10.9488550298609,-74.7986699197435
"CL 74 CR 42F, Barranquilla, Colombia",10.9927450427752,-74.8094299364879
"CALLE 74 CRA 38D, Barranquilla, Colombia",10.9854189773319,-74.8127586664825
"DIAG 77 CR 14, Barranquilla, Colombia",10.9673186438453,-74.8235855791321
"CL 72 CR 34, Barranquilla, Colombia",10.9826750243002,-74.8123499400971
"AV CIRCUNVALAR CR 43, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 47 CR 22, Barranquilla, Colombia",10.9657750539322,-74.7931199263749
"CL 79 CR 69, Barranquilla, Colombia",11.0142500307477,-74.804154911453
"CR 38 CL 108, Barranquilla, Colombia",10.9827700541274,-74.8350249160244
"CALLE 30 CRA 14, Barranquilla, Colombia",10.9794798007566,-74.7755586575376
"CL 88 CR 42B, Barranquilla, Colombia",10.9953800407217,-74.8287249099597
"CL 45 CR 21, Barranquilla, Colombia",10.963207885104,-74.7924709794551
"CL 45 CR 44, Barranquilla, Colombia",10.9854831006486,-74.7853377444227
"CR 42E CL 82, Barranquilla, Colombia",10.9970086722298,-74.8263364931646
"CALLE 110 CRA 6H, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CRA 44 CALLE 34, Barranquilla, Colombia",10.9771022977897,-74.7793899079689
"CL 30 CR 1E, Barranquilla, Colombia",10.9363283855229,-74.7817525205363
"CR 38 VIA JUAN MINA AV 110, Barranquilla, Colombia",10.9809446187618,-74.8433254846173
"CL 86 CR 21, Barranquilla, Colombia",10.9706349147044,-74.8286209946969
"CL 72 CR 45, Barranquilla, Colombia",10.9934920383731,-74.8060485951273
"CL 94 CR 54, Barranquilla, Colombia",11.0136200469051,-74.8223798930749
"CL 17 CR 23, Barranquilla, Colombia",10.961799493805,-74.7750198534478
"CR 30 CL 4, Barranquilla, Colombia",10.9399085515402,-74.7841263068959
"CR 58 CL 79, Barranquilla, Colombia",11.008305040192,-74.8076599299943
"CL 110 6R 400, Barranquilla, Colombia",10.9554745102992,-74.8360769314522
"CRA 59 CALLE 70, Barranquilla, Colombia",10.9845450478534,-74.8081449488216
"CL 30 CR 2, Barranquilla, Colombia",10.9388787252476,-74.7825214066513
"CL 84 CR 42C, Barranquilla, Colombia",10.9966700575299,-74.8212699195469
"CALLE 45B CL 46, Barranquilla, Colombia",10.9660007278446,-74.7919491157123
"CR 30 CL 6, Barranquilla, Colombia",10.9673700253327,-74.7701098838682
"CL 72 CR 44B, Barranquilla, Colombia",10.9931950462019,-74.8062149317964
"AV CIRCUNVALAR CR 9B, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CALLE 57 CRA 21B, Barranquilla, Colombia",10.9685011638369,-74.8014347797825
"CRA 51B CALLE 80, Barranquilla, Colombia",10.9778293545703,-74.7926443540061
"CALLE 95A CRA 43, Barranquilla, Colombia",11.0038443495382,-74.8296945311039
"CR 61 CL 64, Barranquilla, Colombia",10.9982166090549,-74.7928817875262
"VIA 40 CL 76, Barranquilla, Colombia",11.0153614621136,-74.7947879270423
"CL 79 CR 59B, Barranquilla, Colombia",11.0134346925406,-74.815622612215
"CR 44 CL 69, Barranquilla, Colombia",10.9907169306513,-74.8034355222516
"CRA 21 CALLE 31, Barranquilla, Colombia",11.0329429798336,-74.8721749887309
"CRA 50 CALLE 85, Barranquilla, Colombia",11.02785239855,-74.80199795967
"AV CIRCUNVALAR CL 76, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 90 CR 51B, Barranquilla, Colombia",11.008390053645,-74.8219548886744
"CALLE 77 CRA 66, Barranquilla, Colombia",10.9584132941518,-74.8215608077376
"CL 44 CR 8, Barranquilla, Colombia",10.9464850467381,-74.7988499211142
"CALLE 80 CRA 42H, Barranquilla, Colombia",10.9850568986575,-74.8190601659748
"CALLE 80B CRA 42B, Barranquilla, Colombia",10.984160086422,-74.8219674847103
"CALLE 98 CRA 53, Barranquilla, Colombia",10.9581747717128,-74.8279923471796
"CALLE 74 CRA 50, Barranquilla, Colombia",10.9854189773319,-74.8127586664825
"AV CORDIALIDAD CR 20, Barranquilla, Colombia",10.9490200000001,-74.8312
"CL 65B 25B 57, Barranquilla, Colombia",10.9744564372423,-74.807093978291
"CL 110 CR 28, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CR 8 CL 6, Barranquilla, Colombia",10.9564350363596,-74.8923799325211
"CRA 51B CALLE 86, Barranquilla, Colombia",10.9778293545703,-74.7926443540061
"CR 49 CL 75, Barranquilla, Colombia",10.9985750336193,-74.8082799393722
"CRA 39 CALLE 70, Barranquilla, Colombia",10.9845450478534,-74.8081449488216
"CRA 34 CALLE 70C, Barranquilla, Colombia",10.9825689720036,-74.8101049645438
"CL 87 50 114, Barranquilla, Colombia",11.0064298444996,-74.8210872908303
"CALLE 110 CRA 12, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"VIA 40 CL 67, Barranquilla, Colombia",11.0021215492246,-74.7848710425316
"CL 110 CR 13, Barranquilla, Colombia",10.9691798385941,-74.8379119998352
"CR 52 76 183, Barranquilla, Colombia",11.0030025138095,-74.8076511980136
"CL 99 CR 55, Barranquilla, Colombia",11.0158000332377,-74.8266849223648
"VIA 40 CR 50, Barranquilla, Colombia",10.9886157570254,-74.7780687687301
"CL 45 CR 45, Barranquilla, Colombia",10.9864205139876,-74.7850665776307
"VIA 40 77B 20, Barranquilla, Colombia",11.0172800632293,-74.7961678970215
"CL 91 CR 64, Barranquilla, Colombia",11.0158716347894,-74.8169540791745
"CL 84 42C 301, Barranquilla, Colombia",10.9959099560037,-74.8219719157712
"CR 44 CL 53, Barranquilla, Colombia",10.9860136468768,-74.7913688436032
"CL 44 CR 43, Barranquilla, Colombia",10.9835500321274,-74.7849598921765
"CR 64 CL 81, Barranquilla, Colombia",11.0116550354341,-74.8087149182375
"CR 49 CL 70, Barranquilla, Colombia",10.9959719341543,-74.8032438257
"CRA 46 CALLE 72, Barranquilla, Colombia",10.9838399630493,-74.8124657094275
"CL 51B CR 2B, Barranquilla, Colombia",10.9370419511524,-74.8100090904475
"CR 53 CL 98 Y 99, Barranquilla, Colombia",11.0151099385608,-74.828478502226
"CR 38 CL 48, Barranquilla, Colombia",10.9805700350462,-74.789854923631
"CR 38 KM 1,8 VIA JUAN MINA, Barranquilla, Colombia",10.9600463682469,-74.8880272743032
"CL 45 CR 5 SUR, Barranquilla, Colombia",10.9278950541876,-74.7990699460726
"PUENTE NUEVO PUMAREJO, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 91 CR 56, Barranquilla, Colombia",11.0138856583554,-74.8200871552387
"CL 110 CR 53 VIA 40, Barranquilla, Colombia",11.0191038221466,-74.837294422408
"CR 51B CL 80, Barranquilla, Colombia",11.0041950368342,-74.8135249152843
"CL 30 CR 39, Barranquilla, Colombia",10.9773291401386,-74.7766083220206
"CR 21 CL 44, Barranquilla, Colombia",10.9616063520237,-74.7928093272372
"CR 45 CL 84, Barranquilla, Colombia",11.0012084134196,-74.8206454748162
"CR 14 CL 45B, Barranquilla, Colombia",10.9547050324989,-74.7978699089949
"CALLE 69 CRA 43, Barranquilla, Colombia",10.9810999398721,-74.8064704126647
"CR 15 CL 28, Barranquilla, Colombia",10.9652203710615,-74.7743460413014
"CL 80 CR 42H, Barranquilla, Colombia",10.9961050543916,-74.8160549089387
"CALLE 70B CRA 27, Barranquilla, Colombia",10.9807047655287,-74.809127912132
"CL 75 CR 52, Barranquilla, Colombia",11.0009804987674,-74.8050760694471
"CR 44 CL 40, Barranquilla, Colombia",10.9837650488986,-74.7819248888557
"CR 46 CL 80, Barranquilla, Colombia",10.9992120981723,-74.8143047118702
"CR 46 CL 87, Barranquilla, Colombia",11.0031309246555,-74.8234320555957
"CR 49B 76 105, Barranquilla, Colombia",10.999219586262,-74.8095505538457
"CL 854 CR 41B Y 41C, Barranquilla, Colombia",10.9795629314335,-74.7661636643435
"CR 44B 96 67, Barranquilla, Colombia",11.0050217357191,-74.8317805669061
"CL 45 CR 13, Barranquilla, Colombia",10.9543725889527,-74.7968252113429
"CALLE 17 CRA 16, Barranquilla, Colombia",11.0328423189408,-74.8679644373507
"CR 43 CL 84, Barranquilla, Colombia",10.9985891615092,-74.820545865452
"CL 82 52 21, Barranquilla, Colombia",11.0054877003798,-74.8137788935113
"CL 19 2 06, Barranquilla, Colombia",10.9375219241479,-74.7798362592718
"CR 23 45 34, Barranquilla, Colombia",10.965722846091,-74.7916959095099
"CRA 58 CALLE 76, Barranquilla, Colombia",10.9584100341239,-74.8206305455083
"CL 58 CR 11, Barranquilla, Colombia",10.9571300428161,-74.8078449185974
"VIA 40 CL 67, Barranquilla, Colombia",11.0021215492246,-74.7848710425316
"CR 59 CL 82, Barranquilla, Colombia",11.0104000549812,-74.8115849237943
"CR 42B1 CL 84, Barranquilla, Colombia",10.9943564886016,-74.8260482215557
"CL 53D CR 29, Barranquilla, Colombia",10.9761600433738,-74.7973899193096
"CR 43 CL 69, Barranquilla, Colombia",10.9898708160382,-74.80390662225
"CL 108 CR 12B, Barranquilla, Colombia",10.9655741630151,-74.837167133125
"CL 99 CR 53 Y 55, Barranquilla, Colombia",11.0148887864986,-74.8273745262056
"AV CORDIALIDAD 18 89, Barranquilla, Colombia",10.9490200000001,-74.8312
"CR 44 CL 67, Barranquilla, Colombia",10.98960004793,-74.8015599161394
"CL 84 CR 51, Barranquilla, Colombia",11.005699923148,-74.8171747101121
"CL 40 CR 8, Barranquilla, Colombia",10.9464228378787,-74.7952694681916
"CL 80 CR 68, Barranquilla, Colombia",11.0140200313246,-74.8058749198941
"VIA 40 CL 80, Barranquilla, Colombia",11.0247251320189,-74.8023449820052
"CALLE 70 CRA 45, Barranquilla, Colombia",10.9845450478534,-74.8081449488216
"CL 90 CR 51B, Barranquilla, Colombia",11.008390053645,-74.8219548886744
"CR 53 CL 98, Barranquilla, Colombia",11.0151731734799,-74.8284936587599
"TRANSV 10 CL 17, Barranquilla, Colombia",10.9507649964921,-74.7732627723795
"AV CIRCUNVALAR FRENTE SOLARTEC, Barranquilla, Colombia",10.9227820633437,-74.8173673525954
"VIA 40 CRA 46, Barranquilla, Colombia",11.0337956806065,-74.8119501182075
"CALLE 30 CRA 42, Barranquilla, Colombia",10.9794798007566,-74.7755586575376
"AV CIRCUNVALAR CON 67, Barranquilla, Colombia",10.9227601013007,-74.8174298965862
"CL 57 CR 23, Barranquilla, Colombia",10.9706400572186,-74.8012999095029
"CALLE 45 CRA 9G, Barranquilla, Colombia",10.9780006930997,-74.7875011132527
"CR 38 CL 69E, Barranquilla, Colombia",10.9820900512776,-74.8078849002756
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"AV CIRCUNVALAR CR 27, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CR 44 CL 41, Barranquilla, Colombia",10.9839250384755,-74.7826598979452
"CALLE 70 CRA 54, Barranquilla, Colombia",10.9845450478534,-74.8081449488216
"CRA 58 CALLE 82, Barranquilla, Colombia",10.9797291157993,-74.8226309744915
"CL 17 CR 24, Barranquilla, Colombia",10.9621900510798,-74.7750699169818
"CR 3 CL 96 Y 98, Barranquilla, Colombia",10.933271346317,-74.8285707879235
"VIA 40 CL 45, Barranquilla, Colombia",11.0337956806065,-74.8119501182075
"CL 53D CR 19, Barranquilla, Colombia",10.9651417208186,-74.8019227485138
"VIA 40 CALLE 79, Barranquilla, Colombia",10.9809929787505,-74.8180042413631
"CL 75 CR 54, Barranquilla, Colombia",11.0022000600594,-74.8034249315054
"VIA 40 79B 06, Barranquilla, Colombia",11.0217477284655,-74.7996951118451
"CL 17 CR 12, Barranquilla, Colombia",10.9522099246634,-74.7737964604169
"CR 21B CL 24 Y 26, Barranquilla, Colombia",10.9595784914981,-74.7801930051455
"CL 70B 32 110, Barranquilla, Colombia",10.98198276507,-74.8092314343652
"CL 106 CR 53, Barranquilla, Colombia",11.0182348867465,-74.8344195503785
"CR 23 CL 31, Barranquilla, Colombia",10.9626550371585,-74.7849049068917
"CR 38 CL 37, Barranquilla, Colombia",10.9779400243321,-74.7814499283123
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CALLE 86 CRA 21, Barranquilla, Colombia",10.9607567868399,-74.8256037102299
"CL 44 CR 14, Barranquilla, Colombia",10.954605036394,-74.7956298872808
"CR 38 7 150, Barranquilla, Colombia",10.942154358833,-74.7946997219683
"CL 87 CR 9J, Barranquilla, Colombia",10.9601100398973,-74.8263899212826
"CALLE 64 CRA 58, Barranquilla, Colombia",10.9788535642033,-74.8039325459119
"CL 98 CR 9G, Barranquilla, Colombia",10.9585200557292,-74.8279899427798
"CL 30 CR 10, Barranquilla, Colombia",10.948762661967,-74.7853655115466
"CR 14 CL 41, Barranquilla, Colombia",10.9537850348064,-74.7955849183703
"CR 51B CL 96A Y 98, Barranquilla, Colombia",11.011017956591,-74.8284424378901
"CL 87 22 29, Barranquilla, Colombia",10.9714639583784,-74.830349415246
"CL 106 CR 55, Barranquilla, Colombia",11.0569754517392,-74.8395243653109
"CL 79 CR 49C, Barranquilla, Colombia",11.0004650270568,-74.810769909439
"CL 82 CR 42E, Barranquilla, Colombia",10.9953300426692,-74.8189648961737
"CL 1E 2 15, Barranquilla, Colombia",10.9826800000001,-74.83019
"CRA 41 CALLE 54, Barranquilla, Colombia",10.9789174070113,-74.7961356899128
"CL 70 43 49, Barranquilla, Colombia",10.990883332282,-74.8046960945205
"CL 79 FRENTE 45 27, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 110 CR 38, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CL 19 CR 1, Barranquilla, Colombia",10.9325100462569,-74.8018282794796
"CL 82B CR 26, Barranquilla, Colombia",10.9785150438447,-74.8227049013705
"CL 75 CR 48, Barranquilla, Colombia",10.9979700488029,-74.8079249238632
"CL 80 CR 72, Barranquilla, Colombia",11.0165850403796,-74.8051749052504
"CL 84 CR 57, Barranquilla, Colombia",11.0096150478393,-74.8128549078539
"CL 84 59 34, Barranquilla, Colombia",11.010789850475,-74.8117141736858
"CR 44 CL 42, Barranquilla, Colombia",10.9840900362395,-74.7833899198023
"CR 59 CL 75, Barranquilla, Colombia",11.0055450471144,-74.8003149101512
"CL 68 CR 43, Barranquilla, Colombia",10.9893200504544,-74.802024902218
"CR 43 CL 76, Barranquilla, Colombia",10.9947850226138,-74.8125944916093
"CL 110 26 31, Barranquilla, Colombia",10.9728418251261,-74.8367560439944
"CL 35 CR 25, Barranquilla, Colombia",10.9653064296661,-74.7846078502645
"CR 45 CL 53, Barranquilla, Colombia",10.9878864884107,-74.7903895679807
"VIA 40 CR 50, Barranquilla, Colombia",10.9886157570254,-74.7780687687301
"CR 38 CL 83, Barranquilla, Colombia",10.9622310390597,-74.8834492447582
"CR 41 43 32, Barranquilla, Colombia",10.981167218617,-74.784837136941
"TRANSV 44 102 167, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 71 CR 31, Barranquilla, Colombia",10.9806450321249,-74.8106099408169
"CL 30 CR 44, Barranquilla, Colombia",10.9835356715895,-74.7758627296623
"CL 102 CR 49E, Barranquilla, Colombia",11.0117200370933,-74.8347048949612
"CR 59 CL 98, Barranquilla, Colombia",11.018410032158,-74.823889892932
"CL 6 CR 38 AV DEL RIO, Barranquilla, Colombia",10.9904647382473,-74.772047776742
"VIA 40 CRA 67, Barranquilla, Colombia",11.0337956806065,-74.8119501182075
"CR 38 CL 83, Barranquilla, Colombia",10.9622310390597,-74.8834492447582
"VIA 40 CALLE 80, Barranquilla, Colombia",10.9850568986575,-74.8190601659748
"CR 8 CL 35, Barranquilla, Colombia",10.9461888847153,-74.790489071924
"CR 54 CL 70 155, Barranquilla, Colombia",10.9984212619014,-74.8010609517644
"CL 75 CR 47, Barranquilla, Colombia",10.9972400479006,-74.8082999302113
"AV CIRCUNVALAR CR 38 Y 46, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 35 CR 36, Barranquilla, Colombia",10.9767050347182,-74.7801048843097
"CL 34 CR 46, Barranquilla, Colombia",11.0138057053961,-74.8446572397912
"CL 17 CR 30, Barranquilla, Colombia",10.9691379537262,-74.7744624307207
"CL 81 CR 64, Barranquilla, Colombia",11.0118700522053,-74.8080649016462
"CL 74 CR 60, Barranquilla, Colombia",11.0037900232728,-74.7974648954335
"CL 40B CR 20 Y 21, Barranquilla, Colombia",10.9592791217705,-74.7919982831907
"AV CIRCUNVALAR CR 27, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"VIA 40 71 197, Barranquilla, Colombia",11.0093226154492,-74.7912942884351
"VIA 40 71 197, Barranquilla, Colombia",11.0093226154492,-74.7912942884351
"CALLE 54 CRA 8E, Barranquilla, Colombia",10.9789174070113,-74.7961356899128
"CR 4 CL 37C, Barranquilla, Colombia",10.9387487546125,-74.7922947059492
"CR 53 AV CIRCUNVALAR, Barranquilla, Colombia",10.9227820633437,-74.8173673525954
"CR 9G 80 224, Barranquilla, Colombia",10.9584077353223,-74.8243541409107
"CL 110 CR 27, Barranquilla, Colombia",10.9757100399471,-74.8360849334095
"CL 72 CR 56, Barranquilla, Colombia",11.0003950381653,-74.7996449446304
"CRA 44 CALLE 33, Barranquilla, Colombia",10.9779258619518,-74.7784484893929
"CL 41 CR 21, Barranquilla, Colombia",10.9621167013491,-74.7912982261344
"CR 22 47B 50, Barranquilla, Colombia",10.965718778335,-74.7942192047177
"CRA 42 CALLE 87, Barranquilla, Colombia",10.9581831720536,-74.8249253030492
"CL 75B CR 21B, Barranquilla, Colombia",10.9692310488174,-74.8185367444056
"CL 30 CR 38, Barranquilla, Colombia",10.9770342978039,-74.7768896542165
"CL 110 CR 38, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CL 76 CR 2, Barranquilla, Colombia",10.9584100341239,-74.8206305455083
"CR 6 CL 89, Barranquilla, Colombia",10.9450855285619,-74.8235201213406
"CL 80 CR 65, Barranquilla, Colombia",11.0121300378871,-74.8063599387213
"CR 21 CL 45 Y 44, Barranquilla, Colombia",10.961976464143,-74.7935285836005
"CR 58 CL 86, Barranquilla, Colombia",11.0127600426845,-74.8174799162976
"CL 45 CR 22, Barranquilla, Colombia",10.9651600527415,-74.7923099411616
"CL 42 CR 24, Barranquilla, Colombia",10.9664437355137,-74.7894731804253
"CL 45 CR 11 SUR, Barranquilla, Colombia",10.9255100465033,-74.7990549005564
"CL 56 33 23, Barranquilla, Colombia",10.9788778821375,-74.7979953968461
"CR 72 83 35, Barranquilla, Colombia",11.0174311993213,-74.8101347223192
"CL 74 CR 52, Barranquilla, Colombia",10.9995300467124,-74.8039998881538
"CR 43B CL 8, Barranquilla, Colombia",10.9823818347513,-74.7732194770186
"CRA 59 CALLE 79, Barranquilla, Colombia",10.9809929787505,-74.8180042413631
"CR 38 CL 40, Barranquilla, Colombia",10.9785900409234,-74.7831999020573
"AV CIRCUNVALAR CR 6, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 42 45, Barranquilla, Colombia",10.9861700264673,-74.7825649309822
"CL 30 CR 27, Barranquilla, Colombia",10.9663850469358,-74.7821899246341
"CRA 24 CLLE 53C, Barranquilla, Colombia",10.9708009355706,-74.797224033726
"CR 8 CL 33, Barranquilla, Colombia",10.9465995570546,-74.7872742101149
"CR 38 CL 49D, Barranquilla, Colombia",10.9372463962388,-74.8046444293109
"CL 56C 5C 38, Barranquilla, Colombia",10.9576602306766,-74.8059970172724
"CL 84 CR 42H, Barranquilla, Colombia",10.998046033292,-74.8201801967072
"CL 47 CR 22, Barranquilla, Colombia",10.9657750539322,-74.7931199263749
"CR 56 DIAG 88 17, Barranquilla, Colombia",10.9433800536225,-74.8209145258825
"CR 43B CL 85, Barranquilla, Colombia",11.0003112165911,-74.8227137937282
"CR 42G CL 80, Barranquilla, Colombia",10.9955200604142,-74.8173999110318
"CL 51 CR 33, Barranquilla, Colombia",10.9769100351152,-74.7923549100721
"CL 31 CR 8, Barranquilla, Colombia",10.9793974780035,-74.8471364559363
"CL 41 CR 13, Barranquilla, Colombia",10.9533859014677,-74.7954206966859
"CRA 14 CALLE 45, Barranquilla, Colombia",10.9780006930997,-74.7875011132527
"CR 69 FRENTE 81 11, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 47 CR 18, Barranquilla, Colombia",10.9610750484099,-74.7989599335934
"CL 52 8 06, Barranquilla, Colombia",10.946160091372,-74.8071928126484
"CL 960 CR 49C, Barranquilla, Colombia",11.0077450242861,-74.8286798991396
"CR 44 CL 43, Barranquilla, Colombia",10.9842600421907,-74.784229912229
"CL 106 CR 27, Barranquilla, Colombia",10.9755350467635,-74.8346249316049
"CR 22 CL 53C, Barranquilla, Colombia",10.9688850333769,-74.7995849302037
"CL 85 CR 38, Barranquilla, Colombia",11.0268400474576,-74.8008499270309
"CR 82 CL 109A, Barranquilla, Colombia",11.038805210456,-74.8273759932341
"CR 13 CL 94, Barranquilla, Colombia",10.9637800562027,-74.8286299010872
"CR 49C CL 87, Barranquilla, Colombia",11.0049700276018,-74.8223349241644
"CR 32 44 17, Barranquilla, Colombia",10.9736924715454,-74.7880666912538
"CL 19 CR 30, Barranquilla, Colombia",10.9559229625587,-74.7861888632049
"AV CIRCUNVALAR CR 27, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 31 CR 23, Barranquilla, Colombia",10.9630950242109,-74.7843699319215
"CL 74 CR 41C, Barranquilla, Colombia",10.9916950417644,-74.8100449167239
"CL 110 CR 6, Barranquilla, Colombia",10.9506450271935,-74.8346849041221
"CL 19 CR 1E, Barranquilla, Colombia",10.9369111126032,-74.7798475111475
"CL 75 CR 67, Barranquilla, Colombia",11.0085700340609,-74.7962048858386
"CR 49C 80 76, Barranquilla, Colombia",11.0013342444491,-74.8140395255742
"CL 30 CR 28, Barranquilla, Colombia",10.9671600377034,-74.7818599291061
"CR 42F CL 82, Barranquilla, Colombia",10.9959925713339,-74.8201877547881
"CL 4 38 29, Barranquilla, Colombia",10.9741060068669,-74.7672957320353
"CL 99 CR 56, Barranquilla, Colombia",11.0164515625708,-74.8260189353471
"CL 110 CR 53 Y 52, Barranquilla, Colombia",11.0191370167673,-74.8372791729595
"CL 30 CR 23, Barranquilla, Colombia",10.9623229605202,-74.7838898070497
"CR 44 CL 59, Barranquilla, Colombia",10.9874750259274,-74.7960649499651
"AV CIRCUNVALAR CL 95, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CR 44 CL 53, Barranquilla, Colombia",10.9860136468768,-74.7913688436032
"CL 80B CR 42D, Barranquilla, Colombia",10.9944368733561,-74.8191491488221
"CL 131 CR 71, Barranquilla, Colombia",10.9502950292012,-74.8559496136643
"CR 50 CL 48, Barranquilla, Colombia",10.9903509650453,-74.7869718243184
"CL 64 CR 21, Barranquilla, Colombia",10.9693499538699,-74.8059283673461
"CR 38 CL 58, Barranquilla, Colombia",10.9830600260678,-74.7976399514813
"CR 26 CL 59, Barranquilla, Colombia",10.9744200440936,-74.8024199413147
"AV CIRCUNVALAR CL 92, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 110 CR 9G, Barranquilla, Colombia",10.9589756312626,-74.83708288933
"CR 42 CL 80 09, Barranquilla, Colombia",10.9891185446819,-74.8212032727962
"CR 44 CL 38, Barranquilla, Colombia",10.9835300412884,-74.7807349100619
"CR 45 CL 39, Barranquilla, Colombia",10.9851450454375,-74.780944918646
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"VIA 40 71 03, Barranquilla, Colombia",11.0083835448891,-74.7907893319423
"CL 30 CR 45, Barranquilla, Colombia",10.9843924244875,-74.7760175164196
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CL 74 CR 43, Barranquilla, Colombia",10.9933500485464,-74.809094911818
"VIA 40 CL 70, Barranquilla, Colombia",11.00704830168,-74.7899882080505
"CL 60B 5C 12, Barranquilla, Colombia",10.9536800514691,-74.8134799044642
"CR 38 CL 54, Barranquilla, Colombia",10.9818750345064,-74.7949698962248
"CR 38 CL 63, Barranquilla, Colombia",10.984133084864,-74.8000422941124
"CL 51 CR 42, Barranquilla, Colombia",10.9836950390524,-74.7906699379863
"CL 30 38 62, Barranquilla, Colombia",10.9764767168456,-74.7770199864045
"CL 98 CR 64, Barranquilla, Colombia",11.0193441664566,-74.8220783799435
"CL 56 8 GL 148, Barranquilla, Colombia",10.950520134949,-74.8116063346259
"AV CORDIALIDA CR 19 137, Barranquilla, Colombia",10.9490200000001,-74.8312
"CL 22 CR 12, Barranquilla, Colombia",10.9623450324695,-74.8435099166089
"CL 37 CR 35, Barranquilla, Colombia",10.9758389904297,-74.7817360614835
