"","FECHA_ACCIDENTE","A�.O_ACCIDENTE","MES_ACCIDENTE","DIA_ACCIDENTE","HORA_ACCIDENTE","GRAVEDAD_ACCIDENTE","CLASE_ACCIDENTE","SITIO_EXACTO_ACCIDENTE","CANT_HERIDOS_EN._SITIO_ACCIDENTE","CANT_MUERTOS_EN._SITIO_ACCIDENTE","CANTIDAD_ACCIDENTES","lat","long"
"10929",2021-06-29,2021,6,"Mar","11:50:00:AM","Solo daños","Choque","VIA 40 CR 53",NA,NA,1,51.3214000134363,-0.155450021920473
"10930",2021-06-30,2021,6,"Mié","01:00:00:PM","Solo daños","Choque","CR 43D CL 6",NA,NA,1,40.3693399952582,-5.48776000062364
"10931",2021-06-30,2021,6,"Mié","03:00:00:PM","Solo daños","Choque","CL 40 CR 33",NA,NA,1,41.3658199977902,-4.11138997604669
"10932",2021-06-30,2021,6,"Mié","03:20:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 38",NA,NA,1,10.9227820633437,-74.8173673525954
"10933",2021-06-30,2021,6,"Mié","03:45:00:PM","Con heridos","Choque","CL 38 CR 38",2,NA,1,40.3145627600129,-4.70639056976833
"10934",2021-06-30,2021,6,"Mié","05:40:00:PM","Solo daños","Choque","CR 53 CL 110",NA,NA,1,41.9948200145712,-6.02901997325429
"10935",2021-06-30,2021,6,"Mié","05:40:00:PM","Solo daños","Choque","CR 43 CL 112",NA,NA,1,41.4430700062975,-3.98117996006329
"10936",2021-06-30,2021,6,"Mié","05:45:00:PM","Con heridos","Choque","CL 48 CR 67B",1,NA,1,41.3697989443319,-4.10936680836345
"10937",2021-06-30,2021,6,"Mié","05:50:00:PM","Solo daños","Choque","VIA 40 CL 77",NA,NA,1,42.5523693284431,-6.63176562431559
"10938",2021-06-30,2021,6,"Mié","06:00:00:PM","Solo daños","Choque","CL 35 CR 43 118",NA,NA,1,41.4430700062975,-3.98117996006329
"10939",2021-06-30,2021,6,"Mié","06:05:00:PM","Solo daños","Choque","CL 110 CR 43",NA,NA,1,42.1982400036409,-5.98226999211232
"10940",2021-06-30,2021,6,"Mié","06:55:00:AM","Con heridos","Choque","CL 37 CR 35",1,NA,1,51.2927999958828,-0.0983199757050386
"10941",2021-06-30,2021,6,"Mié","07:10:00:PM","Solo daños","Choque","CR 38 CON CIRCUNAVALAR",NA,NA,1,8.74705000000006,-75.88901
"10942",2021-06-30,2021,6,"Mié","07:50:00:AM","Con heridos","Choque","VIA 40 CL 58",2,NA,1,42.5523693284431,-6.63176562431559
"10943",2021-06-30,2021,6,"Mié","08:40:00:AM","Con heridos","Choque","CR 44 CL 50",1,NA,1,41.3661600096925,-4.11147002322201
"10944",2021-06-30,2021,6,"Mié","09:00:00:PM","Con heridos","Choque","CL 90 CR 43B",1,NA,1,41.4431535994835,-3.98108181915183
"10945",2021-06-30,2021,6,"Mié","10:10:00:AM","Con heridos","Choque","CL 81 CR 73",2,NA,1,41.9942899849239,-6.03045998421985
"10946",2021-06-30,2021,6,"Mié","10:30:00:AM","Con heridos","Choque","CR 64B CL 86",1,NA,1,40.5620628755976,-4.98192426279744
"10947",2021-06-30,2021,6,"Mié","11:05:00:AM","Solo daños","Choque","VIA 40 CL 58",NA,NA,1,42.5523693284431,-6.63176562431559
"10948",2021-06-30,2021,6,"Mié","11:10:00:PM","Solo daños","Choque","CR 38 CL 68",NA,NA,1,41.3665299868987,-4.11128000547703
"10949",2021-06-30,2021,6,"Mié","12:10:00:PM","Con heridos","Choque","CL 94 CR 64",3,NA,1,40.562000009493,-4.98192999743947
"10950",2021-07-01,2021,7,"Jue","01:40:00:PM","Solo daños","Choque","CL 30 15 360",NA,NA,1,18.9180180129791,-103.859587967788
"10951",2021-07-01,2021,7,"Jue","03:00:00:PM","Solo daños","Choque","CL 80 53 10",NA,NA,1,40.9464746964382,-5.65807295678551
"10952",2021-07-01,2021,7,"Jue","03:40:00:PM","Solo daños","Choque","CL 36B CR 19D",NA,NA,1,42.2696236139822,-6.66857388943543
"10953",2021-07-01,2021,7,"Jue","03:50:00:PM","Solo daños","Choque","CL 79 CR 46",NA,NA,1,41.3660600135876,-4.11148997215159
"10954",2021-07-01,2021,7,"Jue","05:10:00:PM","Solo daños","Choque","CR 46 91 10",NA,NA,1,NA,NA
"10955",2021-07-01,2021,7,"Jue","07:40:00:PM","Solo daños","Choque","CL 61 CR 38 Y 41",NA,NA,1,41.3665299868987,-4.11128000547703
"10956",2021-07-01,2021,7,"Jue","07:45:00:AM","Solo daños","Choque","VIA JUAN MINA KM 1",NA,NA,1,NA,NA
"10957",2021-07-01,2021,7,"Jue","07:45:00:AM","Solo daños","Choque","CR 59 CL 77B",NA,NA,1,40.369940013797,-5.48745003784421
"10958",2021-07-01,2021,7,"Jue","09:45:00:AM","Solo daños","Choque","VIA 40 CL 51",NA,NA,1,42.5523693284431,-6.63176562431559
"10959",2021-07-01,2021,7,"Jue","11:30:00:AM","Con heridos","Choque","CR 19 CL 41",2,NA,1,41.3674499845912,-4.1105299927809
"10960",2021-07-02,2021,7,"Vie","01:30:00:AM","Con muertos","Choque","CL 45 CR 12 SUR",1,1,1,5.05925723775571,-75.476557915705
"10961",2021-07-02,2021,7,"Vie","01:30:00:AM","Solo daños","Choque","CL 84 CR 64",NA,NA,1,40.562000009493,-4.98192999743947
"10962",2021-07-02,2021,7,"Vie","01:30:00:PM","Solo daños","Choque","CL 19 CR 2",NA,NA,1,40.3651599820541,-4.89129999880274
"10963",2021-07-02,2021,7,"Vie","02:50:00:PM","Solo daños","Choque","CL 110 CR 43",NA,NA,1,42.1982400036409,-5.98226999211232
"10964",2021-07-02,2021,7,"Vie","04:30:00:PM","Con heridos","Choque","CR 45 CL 32 33",1,NA,1,41.4430099918707,-3.98145002498359
"10965",2021-07-02,2021,7,"Vie","05:15:00:AM","Con heridos","Choque","CR 13 CL 24",1,NA,1,41.3681800064483,-4.11016001557473
"10966",2021-07-02,2021,7,"Vie","05:30:00:PM","Solo daños","Choque","CR 45 CL 39",NA,NA,1,41.4430099918707,-3.98145002498359
"10967",2021-07-02,2021,7,"Vie","06:20:00:PM","Con heridos","Choque","CL 74 CR 58",1,NA,1,40.5619399950662,-4.98215002239783
"10968",2021-07-02,2021,7,"Vie","06:30:00:PM","Solo daños","Choque","CL 85 CR 56",NA,NA,1,40.5618700061747,-4.982139964114
"10969",2021-07-02,2021,7,"Vie","07:00:00:PM","Solo daños","Choque","CR 49C CL 100",NA,NA,1,40.3694575779666,-5.48756284695882
"10970",2021-07-02,2021,7,"Vie","07:10:00:AM","Solo daños","Choque","CL 45 CR 21 125",NA,NA,1,41.3671499962765,-4.11071003606111
"10971",2021-07-02,2021,7,"Vie","07:15:00:PM","Con heridos","Atropello","CL 19 CR 5",1,NA,1,19.1093999795194,-104.315090041754
"10972",2021-07-02,2021,7,"Vie","07:15:00:PM","Solo daños","Choque","CL 30 CR 39",NA,NA,1,41.4430700062975,-3.97989995962936
"10973",2021-07-02,2021,7,"Vie","07:20:00:PM","Solo daños","Choque","CL 76 CR 50",NA,NA,1,41.4429400029792,-3.98212996496918
"10974",2021-07-02,2021,7,"Vie","10:05:00:AM","Con heridos","Choque","CL 31 CR 27",2,NA,1,51.3538500067563,-0.0665099826019855
"10975",2021-07-03,2021,7,"Sáb","04:08:00:PM","Solo daños","Choque","CR 51C CL 90C",NA,NA,1,42.4611099820869,-5.39069999260394
"10976",2021-07-03,2021,7,"Sáb","05:45:00:PM","Solo daños","Choque","CL 30 CR 43",NA,NA,1,51.4089199907188,-0.163040002883889
"10977",2021-07-03,2021,7,"Sáb","07:25:00:PM","Con heridos","Choque","CL 45 CR 19",1,NA,1,41.528004273552,-4.11550921249145
"10978",2021-07-03,2021,7,"Sáb","08:20:00:AM","Con heridos","Choque","CR 4 37 65",1,NA,1,NA,NA
"10979",2021-07-03,2021,7,"Sáb","09:20:00:AM","Solo daños","Choque","CL 85 CR 73",NA,NA,1,41.9942899849239,-6.03045998421985
"10980",2021-07-03,2021,7,"Sáb","10:50:00:AM","Solo daños","Choque","CL 98 CR 51B",NA,NA,1,40.369541859549,-5.48742630770134
"10981",2021-07-03,2021,7,"Sáb","11:40:00:AM","Solo daños","Choque","CL 42 CR 50B",NA,NA,1,41.4429980792329,-3.98203828088311
"10982",2021-07-03,2021,7,"Sáb","12:40:00:PM","Solo daños","Choque","CR 38 CL 50",NA,NA,1,41.3665299868987,-4.11128000547703
"10983",2021-07-04,2021,7,"Dom","04:20:00:PM","Solo daños","Choque","CL 84 CR 46",NA,NA,1,41.3660600135876,-4.11148997215159
"10984",2021-07-04,2021,7,"Dom","04:30:00:AM","Con heridos","Choque","CL 110 3 SUR 73",4,NA,1,19.2426893102806,-103.707657781137
"10985",2021-07-04,2021,7,"Dom","04:30:00:AM","Con heridos","Choque","CL 45 27 27",1,NA,1,41.528004273552,-4.11550921249145
"10986",2021-07-04,2021,7,"Dom","05:20:00:PM","Solo daños","Choque","CL 76 CR 44",NA,NA,1,41.3661600096925,-4.11147002322201
"10987",2021-07-04,2021,7,"Dom","05:50:00:PM","Con heridos","Atropello","CL 106 CR 9D",1,NA,1,42.5936196559465,-6.32028978070132
"10988",2021-07-04,2021,7,"Dom","07:30:00:PM","Solo daños","Choque","CL 19 CR 2B",NA,NA,1,40.36511071079,-4.89135182378418
"10989",2021-07-04,2021,7,"Dom","10:00:00:PM","Con muertos","Atropello","CL 98 CR 9A",1,1,1,42.7497600124915,-5.41022002017601
"10990",2021-07-04,2021,7,"Dom","11:15:00:PM","Con heridos","Choque","CR 6 CL 98C",4,NA,1,41.3693300035639,-4.10981996176289
"10991",2021-07-04,2021,7,"Dom","11:20:00:AM","Con heridos","Choque","CIRCUNVALAR FRENTE A CHEVROLET",1,NA,1,36.8155,-83.27573
"10992",2021-07-04,2021,7,"Dom","12:30:00:AM","Con heridos","Choque","CL 30 8 11",2,NA,1,5.45398488907336,-75.6508008107021
"10993",2021-07-05,2021,7,"Lun","02:30:00:PM","Solo daños","Choque","CL 59 CR 44",NA,NA,1,51.4023800107662,-0.163449961768208
"10994",2021-07-05,2021,7,"Lun","04:40:00:PM","Solo daños","Choque","CL 49 1A 291",NA,NA,1,19.0447371534651,-104.325375583508
"10995",2021-07-05,2021,7,"Lun","05:30:00:PM","Con heridos","Choque","TRANSV 44 99C 70",3,NA,1,NA,NA
"10996",2021-07-05,2021,7,"Lun","05:40:00:PM","Con heridos","Choque","CR 35 CL 72",1,NA,1,41.443139995189,-3.97966996020622
"10997",2021-07-05,2021,7,"Lun","05:45:00:PM","Con heridos","Choque","CL 34 CR 39",2,NA,1,41.4430700062975,-3.97989995962936
"10998",2021-07-05,2021,7,"Lun","07:10:00:AM","Con heridos","Choque","CL 70B CR 34",2,NA,1,42.2696441031223,-6.66854911561147
"10999",2021-07-05,2021,7,"Lun","08:30:00:AM","Solo daños","Choque","CR 62 CL 72",NA,NA,1,40.5620099839578,-4.9819900118662
"11000",2021-07-05,2021,7,"Lun","11:50:00:PM","Solo daños","Choque","CL 98 CR 15 SUR",NA,NA,1,19.1083400040438,-104.313820015785
"11001",2021-07-05,2021,7,"Lun","12:40:00:PM","Solo daños","Choque","CR 10 CL 11",NA,NA,1,41.3692699891372,-4.10987997618963
"11002",2021-07-06,2021,7,"Mar","01:50:00:PM","Solo daños","Choque","CL 45 CR 44",NA,NA,1,41.5270056575405,-4.11545542936814
"11003",2021-07-06,2021,7,"Mar","02:20:00:PM","Solo daños","Choque","CL 6 CR 38",NA,NA,1,18.9038692670403,-103.888306036712
"11004",2021-07-06,2021,7,"Mar","03:30:00:PM","Solo daños","Choque","CL 84 CR 45",NA,NA,1,41.4430099918707,-3.98145002498359
"11005",2021-07-06,2021,7,"Mar","04:00:00:PM","Con heridos","Choque","CR 67 CL 69",1,NA,1,41.9944300046165,-6.03008003254891
"11006",2021-07-06,2021,7,"Mar","04:37:00:PM","Con heridos","Choque","CL 110 CR 43",1,NA,1,42.1982400036409,-5.98226999211232
"11007",2021-07-06,2021,7,"Mar","05:20:00:PM","Solo daños","Choque","CL 84 CR 47",NA,NA,1,40.3882400134524,-5.45218996957513
"11008",2021-07-06,2021,7,"Mar","06:10:00:PM","Con heridos","Choque","CR 38 CL 83B",2,NA,1,41.3665299868987,-4.11128000547703
"11009",2021-07-06,2021,7,"Mar","07:00:00:PM","Solo daños","Choque","AV 110 CL 99",NA,NA,1,40.48048941142,-4.64953830821439
"11010",2021-07-06,2021,7,"Mar","07:10:00:PM","Con heridos","Choque","CL 64 CR 27",1,NA,1,41.366229998584,-4.11121001658552
"11011",2021-07-06,2021,7,"Mar","07:50:00:AM","Con heridos","Choque","CL 47 CR 19",1,NA,1,41.3674499845912,-4.1105299927809
"11012",2021-07-06,2021,7,"Mar","07:50:00:AM","Con heridos","Choque","CR 15 SR 43 37",2,NA,1,NA,NA
"11013",2021-07-06,2021,7,"Mar","09:30:00:AM","Solo daños","Choque","VIA 40 CL 76",NA,NA,1,42.5523693284431,-6.63176562431559
"11014",2021-07-06,2021,7,"Mar","10:00:00:AM","Con heridos","Caida Ocupante","CL 38 CR 38",1,NA,1,40.3145627600129,-4.70639056976833
"11015",2021-07-06,2021,7,"Mar","10:50:00:AM","Solo daños","Choque","CL 72 CR 52",NA,NA,1,51.3174000016029,-0.126310000254904
"11016",2021-07-06,2021,7,"Mar","11:25:00:AM","Solo daños","Choque","CL 110 CR 38",NA,NA,1,42.199110003281,-5.98213001432927
"11017",2021-07-06,2021,7,"Mar","11:30:00:AM","Solo daños","Choque","CR 60 CL 76",NA,NA,1,40.5619800186539,-4.98206000075771
"11018",2021-07-07,2021,7,"Mié","02:45:00:PM","Solo daños","Choque","CR 46 CL 110",NA,NA,1,41.3660600135876,-4.11148997215159
"11019",2021-07-07,2021,7,"Mié","04:30:00:PM","Solo daños","Choque","CL 38 CR 33",NA,NA,1,40.314448506102,-4.70637904449698
"11020",2021-07-07,2021,7,"Mié","05:05:00:PM","Solo daños","Choque","CL 68 CR 60",NA,NA,1,40.5619800186539,-4.98206000075771
"11021",2021-07-07,2021,7,"Mié","06:30:00:AM","Con heridos","Choque","CL 31 CR 20",3,NA,1,42.6168380458935,-5.55774812866125
"11022",2021-07-07,2021,7,"Mié","10:15:00:AM","Solo daños","Choque","CR 41 CL 69",NA,NA,1,41.4431099879756,-3.98001001401803
"11023",2021-07-07,2021,7,"Mié","10:20:00:AM","Solo daños","Choque","AV 40 CL 85",NA,NA,1,40.4788700120891,-4.64973002888715
"11024",2021-07-07,2021,7,"Mié","11:00:00:AM","Solo daños","Choque","CL 50 CR 24 Y CR 25",NA,NA,1,41.3679300161861,-4.11065999609914
"11025",2021-07-07,2021,7,"Mié","12:40:00:PM","Solo daños","Choque","CL 110 CR 25",NA,NA,1,42.1990900124419,-5.98197997826244
"11026",2021-07-08,2021,7,"Jue","01:30:00:PM","Solo daños","Choque","CL 84 CR 42G-25",NA,NA,1,41.3665310201823,-4.1112459362601
"11027",2021-07-08,2021,7,"Jue","03:00:00:PM","Con heridos","Choque","CL 14 CR 13",1,NA,1,42.6096800121524,-6.29071003119029
"11028",2021-07-08,2021,7,"Jue","03:40:00:PM","Solo daños","Choque","CL 30 CR 1",NA,NA,1,18.913060016424,-103.885360008052
"11029",2021-07-08,2021,7,"Jue","05:15:00:AM","Con heridos","Choque","CL 45G CR 5B",1,NA,1,42.7087899822317,-5.53151998926489
"11030",2021-07-08,2021,7,"Jue","05:26:00:PM","Solo daños","Choque","CR 46 CL 96",NA,NA,1,41.3660600135876,-4.11148997215159
"11031",2021-07-08,2021,7,"Jue","05:51:00:PM","Solo daños","Choque","CR 44 CL 72",NA,NA,1,41.3661600096925,-4.11147002322201
"11032",2021-07-08,2021,7,"Jue","08:00:00:PM","Solo daños","Choque","CR 43 CL 76",NA,NA,1,41.4430700062975,-3.98117996006329
"11033",2021-07-08,2021,7,"Jue","08:20:00:AM","Solo daños","Choque","CR 14 CL 50",NA,NA,1,41.3820500026374,-4.18737000049435
"11034",2021-07-08,2021,7,"Jue","08:45:00:PM","Con heridos","Choque","CR 24 CL 47",1,NA,1,41.3679300161861,-4.11065999609914
"11035",2021-07-08,2021,7,"Jue","09:40:00:PM","Con heridos","Atropello","CR 10A 6B 38",1,NA,1,NA,NA
"11036",2021-07-08,2021,7,"Jue","11:30:00:AM","Con heridos","Choque","CL 45 CR 24",1,NA,1,41.5272099811245,-4.1152899917752
"11037",2021-07-09,2021,7,"Vie","01:30:00:PM","Con heridos","Atropello","CL 72 60 41",2,NA,1,NA,NA
"11038",2021-07-09,2021,7,"Vie","01:30:00:PM","Solo daños","Choque","CL 72 CR 60",NA,NA,1,40.5619800186539,-4.98206000075771
"11039",2021-07-09,2021,7,"Vie","02:10:00:PM","Solo daños","Choque","CL 82 CR 42H",NA,NA,1,41.3665310201823,-4.1112459362601
"11040",2021-07-09,2021,7,"Vie","02:20:00:PM","Con heridos","Choque","CL 100 CR 48",1,NA,1,41.6397799885086,-2.61761999810935
"11041",2021-07-09,2021,7,"Vie","03:30:00:PM","Con heridos","Choque","CL 84B CR 38",1,NA,1,40.314903296659,-4.70845466721612
"11042",2021-07-09,2021,7,"Vie","04:20:00:PM","Solo daños","Choque","AV 40 CL 80",NA,NA,1,40.4788700120891,-4.64973002888715
"11043",2021-07-09,2021,7,"Vie","05:40:00:AM","Con heridos","Choque","CR 50 74 88",1,NA,1,NA,NA
"11044",2021-07-09,2021,7,"Vie","06:00:00:PM","Solo daños","Choque","CL 45G  CR 5B",NA,NA,1,42.7087899822317,-5.53151998926489
"11045",2021-07-09,2021,7,"Vie","06:40:00:PM","Solo daños","Choque","CR 47 CL 69",NA,NA,1,40.3882400134524,-5.45218996957513
"11046",2021-07-09,2021,7,"Vie","06:45:00:AM","Con heridos","Choque","CL 92 CR 43",2,NA,1,51.4171899954868,-0.162189994082865
"11047",2021-07-09,2021,7,"Vie","07:00:00:AM","Con heridos","Choque","CL 47 CR 20",1,NA,1,42.5846904690421,-6.40779447166782
"11048",2021-07-09,2021,7,"Vie","07:17:00:AM","Con heridos","Choque","CL 72 CR 54",1,NA,1,40.5618899970138,-4.98219997854073
"11049",2021-07-09,2021,7,"Vie","07:30:00:AM","Solo daños","Choque","CR 15 SUR CL 51B",NA,NA,1,5.06074501108426,-75.4802749942881
"11050",2021-07-09,2021,7,"Vie","08:00:00:PM","Solo daños","Choque","CR 37 CL 115",NA,NA,1,41.4431099879756,-3.97974003291677
"11051",2021-07-09,2021,7,"Vie","10:00:00:AM","Solo daños","Choque","CR 4B CL 110",NA,NA,1,42.4820799950892,-5.90917996406051
"11052",2021-07-10,2021,7,"Sáb","01:30:00:PM","Solo daños","Choque","CR 45 CL 53",NA,NA,1,41.4430099918707,-3.98145002498359
"11053",2021-07-10,2021,7,"Sáb","02:40:00:PM","Solo daños","Choque","CL 51B CR 1D",NA,NA,1,42.2695701817113,-6.66863607540413
"11054",2021-07-10,2021,7,"Sáb","03:00:00:PM","Solo daños","Choque","CL 110 CR 9G",NA,NA,1,42.2660859673659,-5.93262770981378
"11055",2021-07-10,2021,7,"Sáb","03:30:00:PM","Solo daños","Choque","CL 93 CR 46 - 196",NA,NA,1,41.3660600135876,-4.11148997215159
"11056",2021-07-10,2021,7,"Sáb","07:30:00:PM","Solo daños","Choque","CR 7 CL 33",NA,NA,1,41.3684499875496,-4.11003001225649
"11057",2021-07-10,2021,7,"Sáb","08:30:00:PM","Con heridos","Choque","CL 80 CR 41",1,NA,1,51.4069699828545,-0.150660015712788
"11058",2021-07-10,2021,7,"Sáb","10:00:00:PM","Con heridos","Choque","CR 15 24 18",3,NA,1,NA,NA
"11059",2021-07-10,2021,7,"Sáb","10:40:00:AM","Solo daños","Choque","CR 43 CL 48",NA,NA,1,41.4430700062975,-3.98117996006329
"11060",2021-07-10,2021,7,"Sáb","11:00:00:PM","Con heridos","Choque","CR 59 CL 68",1,NA,1,40.369940013797,-5.48745003784421
"11061",2021-07-10,2021,7,"Sáb","11:00:00:PM","Solo daños","Choque","AV 110 CR 43",NA,NA,1,51.4027400135075,-0.177499959327974
"11062",2021-07-10,2021,7,"Sáb","12:15:00:AM","Con heridos","Choque","CR 40 41 47",1,NA,1,NA,NA
"11063",2021-07-11,2021,7,"Dom","02:20:00:AM","Con heridos","Choque","CL 46 CR 7 SUR",3,NA,1,19.0829300131104,-104.306479983174
"11064",2021-07-11,2021,7,"Dom","02:20:00:PM","Solo daños","Choque","CL 130 CR 8G",NA,NA,1,41.9384313927953,-4.25077804698535
"11065",2021-07-11,2021,7,"Dom","03:40:00:PM","Solo daños","Choque","CL 88 CR 73",NA,NA,1,41.9942899849239,-6.03045998421985
"11066",2021-07-11,2021,7,"Dom","04:20:00:PM","Con heridos","Choque","CL 17 35 101",2,NA,1,5.05895699909259,-75.5197279662426
"11067",2021-07-11,2021,7,"Dom","07:40:00:AM","Solo daños","Choque","CL 110 CR 13",NA,NA,1,42.2656400186315,-5.93319998399039
"11068",2021-07-11,2021,7,"Dom","11:25:00:PM","Con heridos","Atropello","CL 110 CR 43",1,NA,1,42.1982400036409,-5.98226999211232
"11069",2021-07-12,2021,7,"Lun","01:10:00:PM","Solo daños","Choque","CL 71  CR 45",NA,NA,1,41.4430099918707,-3.98145002498359
"11070",2021-07-12,2021,7,"Lun","01:50:00:PM","Con heridos","Choque","CL 54 DIAG 54",1,NA,1,NA,NA
"11071",2021-07-12,2021,7,"Lun","02:00:00:PM","Solo daños","Choque","CL 110 CR 38 - 101",NA,NA,1,42.199110003281,-5.98213001432927
"11072",2021-07-12,2021,7,"Lun","02:30:00:PM","Solo daños","Choque","DR 44 CL 72",NA,NA,1,42.2027449502769,-4.52844097878404
"11073",2021-07-12,2021,7,"Lun","03:00:00:PM","Solo daños","Choque","CL 30 CR 1 - 295",NA,NA,1,41.3689099863958,-4.10977000561996
"11074",2021-07-12,2021,7,"Lun","03:20:00:PM","Con heridos","Choque","CL 110 CR 43",1,NA,1,42.1982400036409,-5.98226999211232
"11075",2021-07-12,2021,7,"Lun","04:30:00:PM","Solo daños","Incendio","CL 45 CR 1",NA,NA,1,41.5275627281293,-4.11549341414577
"11076",2021-07-12,2021,7,"Lun","04:50:00:PM","Solo daños","Choque","CL 17 CR 8",NA,NA,1,40.3649000173271,-4.89097000327473
"11077",2021-07-12,2021,7,"Lun","05:00:00:PM","Solo daños","Choque","CL 80 CR 45",NA,NA,1,41.4430099918707,-3.98145002498359
"11078",2021-07-12,2021,7,"Lun","05:30:00:AM","Con heridos","Choque","CL 68B CR 15",2,NA,1,42.2693700074541,-6.66866999430053
"11079",2021-07-12,2021,7,"Lun","05:50:00:PM","Solo daños","Choque","CR 44 CL 62",NA,NA,1,41.3661600096925,-4.11147002322201
"11080",2021-07-12,2021,7,"Lun","06:40:00:AM","Con heridos","Choque","CL 30 CR 20",2,NA,1,19.109915835168,-104.315043258781
"11081",2021-07-12,2021,7,"Lun","07:30:00:AM","Con heridos","Choque","CR 38 CL 52",5,NA,1,41.3665299868987,-4.11128000547703
"11082",2021-07-12,2021,7,"Lun","09:15:00:PM","Con heridos","Choque","CR 57 CL 99",1,NA,1,41.9947299929311,-6.02927000542604
"11083",2021-07-12,2021,7,"Lun","09:20:00:PM","Con heridos","Choque","CL 60 CR 13",2,NA,1,41.3681800064483,-4.11016001557473
"11084",2021-07-12,2021,7,"Lun","11:00:00:AM","Solo daños","Choque","CR 58 CL 68",NA,NA,1,40.5619399950662,-4.98215002239783
"11085",2021-07-12,2021,7,"Lun","11:15:00:PM","Solo daños","Choque","CR 51B CL 98",NA,NA,1,40.369541859549,-5.48742630770134
"11086",2021-07-12,2021,7,"Lun","12:10:00:PM","Solo daños","Choque","CL 99 CR 65",NA,NA,1,41.9944600118298,-6.02999001090879
"11087",2021-07-13,2021,7,"Mar","02:50:00:PM","Solo daños","Choque","CL 94 CR 71",NA,NA,1,41.9943300085116,-6.03035001365018
"11088",2021-07-13,2021,7,"Mar","03:10:00:PM","Solo daños","Choque","CR 1 CL 45",NA,NA,1,41.3689099863958,-4.10977000561996
"11089",2021-07-13,2021,7,"Mar","03:20:00:PM","Solo daños","Choque","CL 30 CR 21B",NA,NA,1,41.3673951960997,-4.11062628898252
"11090",2021-07-13,2021,7,"Mar","03:30:00:PM","Con heridos","Choque","CL 70 CR 59",1,NA,1,40.369940013797,-5.48745003784421
"11091",2021-07-13,2021,7,"Mar","04:00:00:PM","Solo daños","Choque","CL 6 CR 9 TRONCAL DEL CARIBE",NA,NA,1,-13.23333,-38.98333
"11092",2021-07-13,2021,7,"Mar","04:20:00:PM","Solo daños","Choque","CL 19 1B 45",NA,NA,1,5.06737627813422,-75.5329643604107
"11093",2021-07-13,2021,7,"Mar","05:30:00:PM","Solo daños","Choque","CL 110 CR 38",NA,NA,1,42.199110003281,-5.98213001432927
"11094",2021-07-13,2021,7,"Mar","05:50:00:PM","Con heridos","Choque","CL 110 CR 43 Y 46",1,NA,1,42.1982400036409,-5.98226999211232
"11095",2021-07-13,2021,7,"Mar","06:05:00:PM","Solo daños","Choque","CL 90 CR 51B",NA,NA,1,40.369541859549,-5.48742630770134
"11096",2021-07-13,2021,7,"Mar","06:30:00:PM","Solo daños","Choque","CL 45 CR 44",NA,NA,1,41.5270056575405,-4.11545542936814
"11097",2021-07-13,2021,7,"Mar","07:20:00:PM","Solo daños","Choque","CL 53D CR 20",NA,NA,1,42.5844749506329,-6.40777615762515
"11098",2021-07-13,2021,7,"Mar","09:05:00:AM","Solo daños","Choque","CL 82 CR 53",NA,NA,1,41.9948200145712,-6.02901997325429
"11099",2021-07-13,2021,7,"Mar","10:15:00:AM","Solo daños","Choque","CL 68 CR 31",NA,NA,1,41.3659100194303,-4.11134999436854
"11100",2021-07-13,2021,7,"Mar","10:40:00:AM","Solo daños","Choque","CR 41 CL 43",NA,NA,1,41.4431099879756,-3.98001001401803
"11101",2021-07-13,2021,7,"Mar","12:37:00:PM","Solo daños","Choque","CL 93 CR 45",NA,NA,1,41.4430099918707,-3.98145002498359
"11102",2021-07-14,2021,7,"Mié","04:10:00:PM","Con heridos","Atropello","CR 49C 91 76",1,NA,1,38.887257,-121.016381
"11103",2021-07-14,2021,7,"Mié","04:15:00:PM","Con heridos","Atropello","CL 110 CR 31",2,NA,1,42.1988800038578,-5.98210000711592
"11104",2021-07-14,2021,7,"Mié","04:50:00:PM","Solo daños","Choque","CR 38 CL 10 ENTRADA PINAR DEL RIO",NA,NA,1,42.4903699906964,-3.70119002820047
"11105",2021-07-14,2021,7,"Mié","05:30:00:PM","Solo daños","Choque","CR 6B CL 38B",NA,NA,1,41.3693708668748,-4.10975102245247
"11106",2021-07-14,2021,7,"Mié","05:30:00:PM","Solo daños","Choque","CR 45 CL 59 - 22",NA,NA,1,41.4430099918707,-3.98145002498359
"11107",2021-07-14,2021,7,"Mié","05:50:00:PM","Solo daños","Choque","CR 45 CL 59 - 22",NA,NA,1,41.4430099918707,-3.98145002498359
"11108",2021-07-14,2021,7,"Mié","06:10:00:PM","Con heridos","Choque","CL 85 CR 74",1,NA,1,40.5621699944894,-4.98228002571608
"11109",2021-07-14,2021,7,"Mié","08:30:00:AM","Con heridos","Choque","CL 75 CR 47",1,NA,1,40.3882400134524,-5.45218996957513
"11110",2021-07-14,2021,7,"Mié","08:45:00:AM","Solo daños","Choque","CL 84 CR 64",NA,NA,1,40.562000009493,-4.98192999743947
"11111",2021-07-14,2021,7,"Mié","09:15:00:AM","Con heridos","Choque","CR 50 CL 64",1,NA,1,41.4429400029792,-3.98212996496918
"11112",2021-07-15,2021,7,"Jue","01:00:00:PM","Solo daños","Choque","CR 43 CL 66",NA,NA,1,41.4430700062975,-3.98117996006329
